,Date,Year,Month,Week,Country,Price
16193,2005-04-11,2005,4,15,MT,323.2088
16194,2005-04-18,2005,4,16,MT,325.1618
16195,2005-04-25,2005,4,17,MT,327.9146
16196,2005-05-02,2005,5,18,MT,328.1015
16197,2005-05-09,2005,5,19,MT,328.0469
16198,2005-05-16,2005,5,20,MT,328.0469
16199,2005-05-23,2005,5,21,MT,328.0469
16200,2005-05-30,2005,5,22,MT,328.0469
16201,2005-06-06,2005,6,23,MT,335.4867
16202,2005-06-13,2005,6,24,MT,335.4867
16203,2005-06-20,2005,6,25,MT,335.4867
16204,2005-06-27,2005,6,26,MT,341.2989
16205,2005-07-04,2005,7,27,MT,341.952
16206,2005-07-11,2005,7,28,MT,344.7473
16207,2005-07-18,2005,7,29,MT,344.7473
16208,2005-07-25,2005,7,30,MT,344.7473
16209,2005-08-01,2005,8,31,MT,344.7473
16210,2005-08-08,2005,8,32,MT,344.7473
16211,2005-08-15,2005,8,33,MT,344.7587
16212,2005-08-22,2005,8,34,MT,344.7473
16213,2005-08-29,2005,8,35,MT,344.7473
16214,2005-09-05,2005,9,36,MT,344.7473
16215,2005-09-12,2005,9,37,MT,344.7473
16216,2005-09-19,2005,9,38,MT,344.7473
16217,2005-09-26,2005,9,39,MT,344.7473
16218,2005-10-03,2005,10,40,MT,344.7473
16219,2005-10-10,2005,10,41,MT,344.7473
16220,2005-10-17,2005,10,42,MT,344.7473
16221,2005-10-24,2005,10,43,MT,344.7473
16222,2005-10-31,2005,10,44,MT,344.7473
16223,2005-11-07,2005,11,45,MT,344.7473
16224,2005-11-14,2005,11,46,MT,0.0
16225,2005-11-21,2005,11,47,MT,344.7473
16226,2005-11-28,2005,11,48,MT,344.7473
16227,2005-12-05,2005,12,49,MT,344.7473
16228,2005-12-12,2005,12,50,MT,344.7473
16229,2005-12-19,2005,12,51,MT,344.7473
16230,2005-12-26,2005,12,52,MT,344.7473
16231,2006-01-02,2006,1,1,MT,344.7473
16232,2006-01-09,2006,1,2,MT,344.7473
16233,2006-01-16,2006,1,3,MT,347.7754
16234,2006-01-23,2006,1,4,MT,347.7754
16235,2006-01-30,2006,1,5,MT,347.7754
16236,2006-02-06,2006,2,6,MT,347.7754
16237,2006-02-13,2006,2,7,MT,347.7754
16238,2006-02-20,2006,2,8,MT,347.7754
16239,2006-02-27,2006,2,9,MT,347.7754
16240,2006-03-06,2006,3,10,MT,347.7754
16241,2006-03-13,2006,3,11,MT,347.7754
16242,2006-03-20,2006,3,12,MT,347.7754
16243,2006-03-27,2006,3,13,MT,347.7754
16244,2006-04-03,2006,4,14,MT,347.7754
16245,2006-04-10,2006,4,15,MT,347.7754
16246,2006-04-17,2006,4,16,MT,347.7754
16247,2006-04-24,2006,4,17,MT,347.7754
16248,2006-05-01,2006,5,18,MT,347.7754
16249,2006-05-08,2006,5,19,MT,347.7754
16250,2006-05-15,2006,5,20,MT,347.7754
16251,2006-05-22,2006,5,21,MT,347.7754
16252,2006-05-29,2006,5,22,MT,347.7754
16253,2006-06-05,2006,6,23,MT,347.7754
16254,2006-06-12,2006,6,24,MT,347.7754
16255,2006-06-19,2006,6,25,MT,347.7754
16256,2006-06-26,2006,6,26,MT,347.7754
16257,2006-07-03,2006,7,27,MT,366.8763
16258,2006-07-10,2006,7,28,MT,366.8763
16259,2006-07-17,2006,7,29,MT,366.8763
16260,2006-07-24,2006,7,30,MT,366.8763
16261,2006-07-31,2006,7,31,MT,366.8763
16262,2006-08-07,2006,8,32,MT,366.8763
16263,2006-08-14,2006,8,33,MT,366.8763
16264,2006-08-21,2006,8,34,MT,366.8763
16265,2006-08-28,2006,8,35,MT,366.8763
16266,2006-09-04,2006,9,36,MT,366.8763
16267,2006-09-11,2006,9,37,MT,366.8763
16268,2006-09-18,2006,9,38,MT,366.8763
16269,2006-09-25,2006,9,39,MT,366.8763
16270,2006-10-02,2006,10,40,MT,366.8763
16271,2006-10-09,2006,10,41,MT,366.8763
16272,2006-10-16,2006,10,42,MT,366.8763
16273,2006-10-23,2006,10,43,MT,366.8763
16274,2006-10-30,2006,10,44,MT,366.8763
16275,2006-11-06,2006,11,45,MT,366.8763
16276,2006-11-13,2006,11,46,MT,366.8763
16277,2006-11-20,2006,11,47,MT,366.8763
16278,2006-11-27,2006,11,48,MT,366.8763
16279,2006-12-04,2006,12,49,MT,366.8763
16280,2006-12-11,2006,12,50,MT,366.8763
16281,2006-12-18,2006,12,51,MT,366.8763
16282,2006-12-25,2006,12,52,MT,366.8763
16283,2007-01-01,2007,1,1,MT,366.8763
16284,2007-01-08,2007,1,2,MT,366.8763
16285,2007-01-15,2007,1,3,MT,366.8763
16286,2007-01-22,2007,1,4,MT,366.8763
16287,2007-01-29,2007,1,5,MT,366.8763
16288,2007-02-05,2007,2,6,MT,366.8763
16289,2007-02-12,2007,2,7,MT,366.8763
16290,2007-02-19,2007,2,8,MT,366.8763
16291,2007-02-26,2007,2,9,MT,366.8763
16292,2007-03-05,2007,3,10,MT,358.2576
16293,2007-03-12,2007,3,11,MT,358.2576
16294,2007-03-19,2007,3,12,MT,358.2576
16295,2007-03-26,2007,3,13,MT,358.2576
16296,2007-04-02,2007,4,14,MT,352.2013
16297,2007-04-09,2007,4,15,MT,358.2576
16298,2007-04-16,2007,4,16,MT,358.2576
16299,2007-04-23,2007,4,17,MT,358.2576
16300,2007-04-30,2007,4,18,MT,358.2576
16301,2007-05-07,2007,5,19,MT,358.2576
16302,2007-05-14,2007,5,20,MT,358.2576
16303,2007-05-21,2007,5,21,MT,358.2576
16304,2007-05-28,2007,5,22,MT,358.2576
16305,2007-06-04,2007,6,23,MT,358.2576
16306,2007-06-11,2007,6,24,MT,358.2576
16307,2007-06-18,2007,6,25,MT,358.2576
16308,2007-06-25,2007,6,26,MT,358.2576
16309,2007-07-02,2007,7,27,MT,358.2576
16310,2007-07-09,2007,7,28,MT,358.2576
16311,2007-07-16,2007,7,29,MT,358.2576
16312,2007-07-23,2007,7,30,MT,358.2576
16313,2007-07-30,2007,7,31,MT,358.2576
16314,2007-08-06,2007,8,32,MT,358.2576
16315,2007-08-13,2007,8,33,MT,358.2576
16316,2007-08-20,2007,8,34,MT,358.2576
16317,2007-08-27,2007,8,35,MT,358.2576
16318,2007-09-03,2007,9,36,MT,358.2576
16319,2007-09-10,2007,9,37,MT,358.2576
16320,2007-09-17,2007,9,38,MT,358.2576
16321,2007-09-24,2007,9,39,MT,358.2576
16322,2007-10-01,2007,10,40,MT,358.2576
16323,2007-10-08,2007,10,41,MT,358.2576
16324,2007-10-15,2007,10,42,MT,358.2576
16325,2007-10-22,2007,10,43,MT,358.2576
16326,2007-10-29,2007,10,44,MT,358.2576
16327,2007-11-05,2007,11,45,MT,358.2576
16328,2007-11-12,2007,11,46,MT,358.2576
16329,2007-11-19,2007,11,47,MT,358.2576
16330,2007-11-26,2007,11,48,MT,358.2576
16331,2007-12-03,2007,12,49,MT,358.2576
16332,2007-12-10,2007,12,50,MT,358.2576
16333,2007-12-17,2007,12,51,MT,358.2576
16334,2007-12-24,2007,12,52,MT,358.2576
16335,2007-12-31,2007,12,1,MT,358.26
16336,2008-01-07,2008,1,2,MT,358.26
16337,2008-01-14,2008,1,3,MT,358.26
16338,2008-01-21,2008,1,4,MT,358.26
16339,2008-01-28,2008,1,5,MT,358.26
16340,2008-02-04,2008,2,6,MT,358.26
16341,2008-02-11,2008,2,7,MT,358.26
16342,2008-02-18,2008,2,8,MT,358.26
16343,2008-02-25,2008,2,9,MT,358.26
16344,2008-03-03,2008,3,10,MT,358.26
16345,2008-03-10,2008,3,11,MT,358.26
16346,2008-03-17,2008,3,12,MT,358.26
16347,2008-03-24,2008,3,13,MT,358.26
16348,2008-03-31,2008,3,14,MT,358.26
16349,2008-04-07,2008,4,15,MT,358.26
16350,2008-04-14,2008,4,16,MT,358.26
16351,2008-04-21,2008,4,17,MT,358.26
16352,2008-04-28,2008,4,18,MT,358.26
16353,2008-05-05,2008,5,19,MT,358.26
16354,2008-05-12,2008,5,20,MT,358.26
16355,2008-05-19,2008,5,21,MT,358.26
16356,2008-05-26,2008,5,22,MT,358.26
16357,2008-06-02,2008,6,23,MT,358.26
16358,2008-06-09,2008,6,24,MT,358.26
16359,2008-06-16,2008,6,25,MT,358.26
16360,2008-06-23,2008,6,26,MT,358.26
16361,2008-06-30,2008,6,27,MT,358.26
16362,2008-07-07,2008,7,28,MT,358.26
16363,2008-07-14,2008,7,29,MT,358.26
16364,2008-07-21,2008,7,30,MT,358.26
16365,2008-07-28,2008,7,31,MT,358.26
16366,2008-08-04,2008,8,32,MT,358.26
16367,2008-08-11,2008,8,33,MT,358.26
16368,2008-08-18,2008,8,34,MT,358.26
16369,2008-08-25,2008,8,35,MT,358.26
16370,2008-09-01,2008,9,36,MT,358.26
16371,2008-09-08,2008,9,37,MT,358.26
16372,2008-09-15,2008,9,38,MT,358.26
16373,2008-09-22,2008,9,39,MT,358.26
16374,2008-09-29,2008,9,40,MT,358.26
16375,2008-10-06,2008,10,41,MT,358.26
16376,2008-10-13,2008,10,42,MT,228.0
16377,2008-10-20,2008,10,43,MT,228.0
16378,2008-10-27,2008,10,44,MT,291.0
16379,2008-11-03,2008,11,45,MT,291.0
16380,2008-11-10,2008,11,46,MT,298.7
16381,2008-11-17,2008,11,47,MT,285.0
16382,2008-11-24,2008,11,48,MT,298.0
16383,2008-12-01,2008,12,49,MT,298.0
16384,2008-12-08,2008,12,50,MT,298.0
16385,2008-12-15,2008,12,51,MT,290.0
16386,2008-12-22,2008,12,52,MT,290.0
16387,2008-12-29,2008,12,1,MT,290.0
16388,2009-01-05,2009,1,2,MT,290.0
16389,2009-01-12,2009,1,3,MT,290.0
16390,2009-01-19,2009,1,4,MT,290.0
16391,2009-01-26,2009,1,5,MT,290.0
16392,2009-02-02,2009,2,6,MT,290.0
16393,2009-02-09,2009,2,7,MT,290.0
16394,2009-02-16,2009,2,8,MT,290.0
16395,2009-02-23,2009,2,9,MT,290.0
16396,2009-03-02,2009,3,10,MT,290.0
16397,2009-03-09,2009,3,11,MT,290.0
16398,2009-03-16,2009,3,12,MT,290.0
16399,2009-03-23,2009,3,13,MT,290.0
16400,2009-03-30,2009,3,14,MT,290.0
16401,2009-04-06,2009,4,15,MT,290.0
16402,2009-04-13,2009,4,16,MT,290.0
16403,2009-04-20,2009,4,17,MT,290.0
16404,2009-04-27,2009,4,18,MT,290.0
16405,2009-05-04,2009,5,19,MT,0.0
16406,2009-05-11,2009,5,20,MT,0.0
16407,2009-05-18,2009,5,21,MT,0.0
16408,2009-05-25,2009,5,22,MT,0.0
16409,2009-06-01,2009,6,23,MT,0.0
16410,2009-06-08,2009,6,24,MT,0.0
16411,2009-06-15,2009,6,25,MT,0.0
16412,2009-06-22,2009,6,26,MT,0.0
16413,2009-06-29,2009,6,27,MT,0.0
16414,2009-07-06,2009,7,28,MT,0.0
16415,2009-07-13,2009,7,29,MT,0.0
16416,2009-07-20,2009,7,30,MT,0.0
16417,2009-07-27,2009,7,31,MT,0.0
16418,2009-08-03,2009,8,32,MT,0.0
16419,2009-08-10,2009,8,33,MT,0.0
16420,2009-08-17,2009,8,34,MT,0.0
16421,2009-08-24,2009,8,35,MT,0.0
16422,2009-08-31,2009,8,36,MT,0.0
16423,2009-09-07,2009,9,37,MT,0.0
16424,2009-09-14,2009,9,38,MT,0.0
16425,2009-09-21,2009,9,39,MT,0.0
16426,2009-09-28,2009,9,40,MT,0.0
16427,2009-10-05,2009,10,41,MT,0.0
16428,2009-10-12,2009,10,42,MT,0.0
16429,2009-10-19,2009,10,43,MT,0.0
16430,2009-10-26,2009,10,44,MT,0.0
16431,2009-11-02,2009,11,45,MT,0.0
16432,2009-11-09,2009,11,46,MT,0.0
16433,2009-11-16,2009,11,47,MT,0.0
16434,2009-11-23,2009,11,48,MT,0.0
16435,2009-11-30,2009,11,49,MT,0.0
16436,2009-12-07,2009,12,50,MT,0.0
16437,2009-12-14,2009,12,51,MT,0.0
16438,2009-12-21,2009,12,52,MT,0.0
16439,2009-12-28,2009,12,53,MT,0.0
16440,2010-01-04,2010,1,1,MT,0.0
16441,2010-01-11,2010,1,2,MT,0.0
16442,2010-01-18,2010,1,3,MT,0.0
16443,2010-01-25,2010,1,4,MT,0.0
16444,2010-02-01,2010,2,5,MT,0.0
16445,2010-02-08,2010,2,6,MT,0.0
16446,2010-02-15,2010,2,7,MT,0.0
16447,2010-02-22,2010,2,8,MT,0.0
16448,2010-03-01,2010,3,9,MT,0.0
16449,2010-03-08,2010,3,10,MT,0.0
16450,2010-03-15,2010,3,11,MT,0.0
16451,2010-03-22,2010,3,12,MT,0.0
16452,2010-03-29,2010,3,13,MT,0.0
16453,2010-04-05,2010,4,14,MT,0.0
16454,2010-04-12,2010,4,15,MT,0.0
16455,2010-04-19,2010,4,16,MT,0.0
16456,2010-04-26,2010,4,17,MT,0.0
16457,2010-05-03,2010,5,18,MT,0.0
16458,2010-05-10,2010,5,19,MT,0.0
16459,2010-05-17,2010,5,20,MT,0.0
16460,2010-05-24,2010,5,21,MT,0.0
16461,2010-05-31,2010,5,22,MT,0.0
16462,2010-06-07,2010,6,23,MT,0.0
16463,2010-06-14,2010,6,24,MT,0.0
16464,2010-06-21,2010,6,25,MT,0.0
16465,2010-06-28,2010,6,26,MT,0.0
16466,2010-07-05,2010,7,27,MT,0.0
16467,2010-07-12,2010,7,28,MT,0.0
16468,2010-07-19,2010,7,29,MT,0.0
16469,2010-07-26,2010,7,30,MT,0.0
16470,2010-08-02,2010,8,31,MT,0.0
16471,2010-08-09,2010,8,32,MT,0.0
16472,2010-08-16,2010,8,33,MT,0.0
16473,2010-08-23,2010,8,34,MT,0.0
16474,2010-08-30,2010,8,35,MT,0.0
16475,2010-09-06,2010,9,36,MT,0.0
16476,2010-09-13,2010,9,37,MT,0.0
16477,2010-09-20,2010,9,38,MT,0.0
16478,2010-09-27,2010,9,39,MT,0.0
16479,2010-10-04,2010,10,40,MT,0.0
16480,2010-10-11,2010,10,41,MT,0.0
16481,2010-10-18,2010,10,42,MT,0.0
16482,2010-10-25,2010,10,43,MT,0.0
16483,2010-11-01,2010,11,44,MT,0.0
16484,2010-11-08,2010,11,45,MT,0.0
16485,2010-11-15,2010,11,46,MT,0.0
16486,2010-11-22,2010,11,47,MT,0.0
16487,2010-11-29,2010,11,48,MT,0.0
16488,2010-12-06,2010,12,49,MT,0.0
16489,2010-12-13,2010,12,50,MT,0.0
16490,2010-12-20,2010,12,51,MT,0.0
16491,2010-12-27,2010,12,52,MT,0.0
16492,2011-01-03,2011,1,1,MT,
16493,2011-01-10,2011,1,2,MT,
16494,2011-01-17,2011,1,3,MT,
16495,2011-01-24,2011,1,4,MT,
16496,2011-01-31,2011,1,5,MT,
16497,2011-02-07,2011,2,6,MT,
16498,2011-02-14,2011,2,7,MT,
16499,2011-02-21,2011,2,8,MT,
16500,2011-02-28,2011,2,9,MT,
16501,2011-03-07,2011,3,10,MT,
16502,2011-03-14,2011,3,11,MT,
16503,2011-03-21,2011,3,12,MT,
16504,2011-03-28,2011,3,13,MT,
16505,2011-04-04,2011,4,14,MT,
16506,2011-04-11,2011,4,15,MT,
16507,2011-04-18,2011,4,16,MT,
16508,2011-04-25,2011,4,17,MT,
16509,2011-05-02,2011,5,18,MT,
16510,2011-05-09,2011,5,19,MT,
16511,2011-05-16,2011,5,20,MT,
16512,2011-05-23,2011,5,21,MT,
16513,2011-05-30,2011,5,22,MT,
16514,2011-06-06,2011,6,23,MT,
16515,2011-06-13,2011,6,24,MT,
16516,2011-06-20,2011,6,25,MT,
16517,2011-06-27,2011,6,26,MT,
16518,2011-07-04,2011,7,27,MT,
16519,2011-07-11,2011,7,28,MT,
16520,2011-07-18,2011,7,29,MT,
16521,2011-07-25,2011,7,30,MT,
16522,2011-08-01,2011,8,31,MT,
16523,2011-08-08,2011,8,32,MT,
16524,2011-08-15,2011,8,33,MT,
16525,2011-08-22,2011,8,34,MT,
16526,2011-08-29,2011,8,35,MT,
16527,2011-09-05,2011,9,36,MT,
16528,2011-09-12,2011,9,37,MT,
16529,2011-09-19,2011,9,38,MT,
16530,2011-09-26,2011,9,39,MT,
16531,2011-10-03,2011,10,40,MT,
16532,2011-10-10,2011,10,41,MT,
16533,2011-10-17,2011,10,42,MT,
16534,2011-10-24,2011,10,43,MT,
16535,2011-10-31,2011,10,44,MT,
16536,2011-11-07,2011,11,45,MT,
16537,2011-11-14,2011,11,46,MT,
16538,2011-11-21,2011,11,47,MT,
16539,2011-11-28,2011,11,48,MT,
16540,2011-12-05,2011,12,49,MT,
16541,2011-12-12,2011,12,50,MT,
16542,2011-12-19,2011,12,51,MT,
16543,2011-12-26,2011,12,52,MT,
16544,2012-01-02,2012,1,1,MT,
16545,2012-01-09,2012,1,2,MT,
16546,2012-01-16,2012,1,3,MT,
16547,2012-01-23,2012,1,4,MT,
16548,2012-01-30,2012,1,5,MT,
16549,2012-02-06,2012,2,6,MT,
16550,2012-02-13,2012,2,7,MT,
16551,2012-02-20,2012,2,8,MT,
16552,2012-02-27,2012,2,9,MT,
16553,2012-03-05,2012,3,10,MT,
16554,2012-03-12,2012,3,11,MT,
16555,2012-03-19,2012,3,12,MT,
16556,2012-03-26,2012,3,13,MT,
16557,2012-04-02,2012,4,14,MT,
16558,2012-04-09,2012,4,15,MT,
16559,2012-04-16,2012,4,16,MT,
16560,2012-04-23,2012,4,17,MT,
16561,2012-04-30,2012,4,18,MT,
16562,2012-05-07,2012,5,19,MT,
16563,2012-05-14,2012,5,20,MT,
16564,2012-05-21,2012,5,21,MT,
16565,2012-05-28,2012,5,22,MT,
16566,2012-06-04,2012,6,23,MT,
16567,2012-06-11,2012,6,24,MT,
16568,2012-06-18,2012,6,25,MT,
16569,2012-06-25,2012,6,26,MT,
16570,2012-07-02,2012,7,27,MT,
16571,2012-07-09,2012,7,28,MT,
16572,2012-07-16,2012,7,29,MT,
16573,2012-07-23,2012,7,30,MT,
16574,2012-07-30,2012,7,31,MT,
16575,2012-08-06,2012,8,32,MT,
16576,2012-08-13,2012,8,33,MT,
16577,2012-08-20,2012,8,34,MT,
16578,2012-08-27,2012,8,35,MT,
16579,2012-09-03,2012,9,36,MT,
16580,2012-09-10,2012,9,37,MT,
16581,2012-09-17,2012,9,38,MT,
16582,2012-09-24,2012,9,39,MT,
16583,2012-10-01,2012,10,40,MT,
16584,2012-10-08,2012,10,41,MT,
16585,2012-10-15,2012,10,42,MT,
16586,2012-10-22,2012,10,43,MT,
16587,2012-10-29,2012,10,44,MT,
16588,2012-11-05,2012,11,45,MT,
16589,2012-11-12,2012,11,46,MT,
16590,2012-11-19,2012,11,47,MT,
16591,2012-11-26,2012,11,48,MT,
16592,2012-12-03,2012,12,49,MT,
16593,2012-12-10,2012,12,50,MT,
16594,2012-12-17,2012,12,51,MT,
16595,2012-12-24,2012,12,52,MT,
16596,2012-12-31,2012,12,1,MT,
16597,2013-01-07,2013,1,2,MT,
16598,2013-01-14,2013,1,3,MT,
16599,2013-01-21,2013,1,4,MT,
16600,2013-01-28,2013,1,5,MT,
16601,2013-02-04,2013,2,6,MT,
16602,2013-02-11,2013,2,7,MT,
16603,2013-02-18,2013,2,8,MT,
16604,2013-02-25,2013,2,9,MT,
16605,2013-03-04,2013,3,10,MT,
16606,2013-03-11,2013,3,11,MT,
16607,2013-03-18,2013,3,12,MT,
16608,2013-03-25,2013,3,13,MT,
16609,2013-04-01,2013,4,14,MT,
16610,2013-04-08,2013,4,15,MT,
16611,2013-04-15,2013,4,16,MT,
16612,2013-04-22,2013,4,17,MT,
16613,2013-04-29,2013,4,18,MT,
16614,2013-05-06,2013,5,19,MT,
16615,2013-05-13,2013,5,20,MT,
16616,2013-05-20,2013,5,21,MT,
16617,2013-05-27,2013,5,22,MT,
16618,2013-06-03,2013,6,23,MT,
16619,2013-06-10,2013,6,24,MT,
16620,2013-06-17,2013,6,25,MT,
16621,2013-06-24,2013,6,26,MT,
16622,2013-07-01,2013,7,27,MT,
16623,2013-07-08,2013,7,28,MT,
16624,2013-07-15,2013,7,29,MT,
16625,2013-07-22,2013,7,30,MT,
16626,2013-07-29,2013,7,31,MT,
16627,2013-08-05,2013,8,32,MT,
16628,2013-08-12,2013,8,33,MT,
16629,2013-08-19,2013,8,34,MT,
16630,2013-08-26,2013,8,35,MT,
16631,2013-09-02,2013,9,36,MT,
16632,2013-09-09,2013,9,37,MT,
16633,2013-09-16,2013,9,38,MT,
16634,2013-09-23,2013,9,39,MT,
16635,2013-09-30,2013,9,40,MT,
16636,2013-10-07,2013,10,41,MT,
16637,2013-10-14,2013,10,42,MT,
16638,2013-10-21,2013,10,43,MT,
16639,2013-10-28,2013,10,44,MT,
16640,2013-11-04,2013,11,45,MT,
16641,2013-11-11,2013,11,46,MT,
16642,2013-11-18,2013,11,47,MT,
16643,2013-11-25,2013,11,48,MT,
16644,2013-12-02,2013,12,49,MT,
16645,2013-12-09,2013,12,50,MT,
16646,2013-12-16,2013,12,51,MT,
16647,2013-12-23,2013,12,52,MT,
16648,2013-12-30,2013,12,1,MT,
16649,2014-01-06,2014,1,2,MT,
16650,2014-01-13,2014,1,3,MT,
16651,2014-01-20,2014,1,4,MT,
16652,2014-01-27,2014,1,5,MT,
16653,2014-02-03,2014,2,6,MT,
16654,2014-02-10,2014,2,7,MT,
16655,2014-02-17,2014,2,8,MT,
16656,2014-02-24,2014,2,9,MT,
16657,2014-03-03,2014,3,10,MT,
16658,2014-03-10,2014,3,11,MT,
16659,2014-03-17,2014,3,12,MT,
16660,2014-03-24,2014,3,13,MT,
16661,2014-03-31,2014,3,14,MT,
16662,2014-04-07,2014,4,15,MT,
16663,2014-04-14,2014,4,16,MT,
16664,2014-04-21,2014,4,17,MT,
16665,2014-04-28,2014,4,18,MT,
16666,2014-05-05,2014,5,19,MT,
16667,2014-05-12,2014,5,20,MT,
16668,2014-05-19,2014,5,21,MT,
16669,2014-05-26,2014,5,22,MT,
16670,2014-06-02,2014,6,23,MT,
16671,2014-06-09,2014,6,24,MT,
16672,2014-06-16,2014,6,25,MT,
16673,2014-06-23,2014,6,26,MT,
16674,2014-06-30,2014,6,27,MT,
16675,2014-07-07,2014,7,28,MT,
16676,2014-07-14,2014,7,29,MT,
16677,2014-07-21,2014,7,30,MT,
16678,2014-07-28,2014,7,31,MT,
16679,2014-08-04,2014,8,32,MT,
16680,2014-08-11,2014,8,33,MT,236.0431
16681,2014-08-18,2014,8,34,MT,0.0
16682,2014-08-25,2014,8,35,MT,223.9401
16683,2014-09-01,2014,9,36,MT,206.4281
16684,2014-09-08,2014,9,37,MT,236.8224
16685,2014-09-15,2014,9,38,MT,245.1615
16686,2014-09-22,2014,9,39,MT,0.0
16687,2014-09-29,2014,9,40,MT,0.0
16688,2014-10-06,2014,10,41,MT,0.0
16689,2014-10-13,2014,10,42,MT,0.0
16690,2014-10-20,2014,10,43,MT,0.0
16691,2014-10-27,2014,10,44,MT,0.0
16692,2014-11-03,2014,11,45,MT,0.0
16693,2014-11-10,2014,11,46,MT,0.0
16694,2014-11-17,2014,11,47,MT,257.1838
16695,2014-11-24,2014,11,48,MT,252.9152
16696,2014-12-01,2014,12,49,MT,252.2335
16697,2014-12-08,2014,12,50,MT,254.4722
16698,2014-12-15,2014,12,51,MT,239.1978
16699,2014-12-22,2014,12,52,MT,237.1023
16700,2014-12-29,2014,12,1,MT,0.0
16701,2015-01-05,2015,1,2,MT,0.0
16702,2015-01-12,2015,1,3,MT,214.2745
16703,2015-01-19,2015,1,4,MT,237.528
16704,2015-01-26,2015,1,5,MT,242.8548
16705,2015-02-02,2015,2,6,MT,225.9399
16706,2015-02-09,2015,2,7,MT,227.5414
16707,2015-02-16,2015,2,8,MT,0.0
16708,2015-02-23,2015,2,9,MT,250.3391
16709,2015-03-02,2015,3,10,MT,220.9493
16710,2015-03-09,2015,3,11,MT,252.7466
16711,2015-03-16,2015,3,12,MT,249.6596
16712,2015-03-23,2015,3,13,MT,264.1966
16713,2015-03-30,2015,3,14,MT,241.9469
16714,2015-04-06,2015,4,15,MT,261.7516
16715,2015-04-13,2015,4,16,MT,261.0549
16716,2015-04-20,2015,4,17,MT,259.9269
16717,2015-04-27,2015,4,18,MT,0.0
16718,2015-05-04,2015,5,19,MT,256.1188
16719,2015-05-11,2015,5,20,MT,259.814
16720,2015-05-18,2015,5,21,MT,255.0308
16721,2015-05-25,2015,5,22,MT,251.8368
16722,2015-06-01,2015,6,23,MT,250.166
16723,2015-06-08,2015,6,24,MT,249.1201
16724,2015-06-15,2015,6,25,MT,239.7497
16725,2015-06-22,2015,6,26,MT,220.2646
16726,2015-06-29,2015,6,27,MT,247.5704
16727,2015-07-06,2015,7,28,MT,0.0
16728,2015-07-13,2015,7,29,MT,0.0
16729,2015-07-20,2015,7,30,MT,258.4483
16730,2015-07-27,2015,7,31,MT,265.1036
16731,2015-08-03,2015,8,32,MT,254.9375
16732,2015-08-10,2015,8,33,MT,252.0151
16733,2015-08-17,2015,8,34,MT,250.5318
16734,2015-08-24,2015,8,35,MT,249.3272
16735,2015-08-31,2015,8,36,MT,259.5238
16736,2015-09-07,2015,9,37,MT,0.0
16737,2015-09-14,2015,9,38,MT,0.0
16738,2015-09-21,2015,9,39,MT,259.7623
16739,2015-09-28,2015,9,40,MT,264.6321
16740,2015-10-05,2015,10,41,MT,252.8736
16741,2015-10-12,2015,10,42,MT,267.4394
16742,2015-10-19,2015,10,43,MT,0.0
16743,2015-10-26,2015,10,44,MT,260.7709
16744,2015-11-02,2015,11,45,MT,257.464
16745,2015-11-09,2015,11,46,MT,257.8086
16746,2015-11-16,2015,11,47,MT,0.0
16747,2015-11-23,2015,11,48,MT,260.111
16748,2015-11-30,2015,11,49,MT,0.0
16749,2015-12-07,2015,12,50,MT,254.5102
16750,2015-12-14,2015,12,51,MT,255.0412
16751,2015-12-21,2015,12,52,MT,0.0
16752,2015-12-28,2015,12,53,MT,0.0
16753,2016-01-04,2016,1,1,MT,0.0
16754,2016-01-11,2016,1,2,MT,233.6877
16755,2016-01-18,2016,1,3,MT,235.0476
16756,2016-01-25,2016,1,4,MT,235.1534
16757,2016-02-01,2016,2,5,MT,0.0
16758,2016-02-08,2016,2,6,MT,0.0
16759,2016-02-15,2016,2,7,MT,258.7795
16760,2016-02-22,2016,2,8,MT,250.5668
16761,2016-02-29,2016,2,9,MT,256.09
16762,2016-03-07,2016,3,10,MT,250.8324
16763,2016-03-14,2016,3,11,MT,226.5642
16764,2016-03-21,2016,3,12,MT,230.3821
16765,2016-03-28,2016,3,13,MT,0.0
16766,2016-04-04,2016,4,14,MT,0.0
16767,2016-04-11,2016,4,15,MT,0.0
16768,2016-04-18,2016,4,16,MT,234.0025
16769,2016-04-25,2016,4,17,MT,232.9778
16770,2016-05-02,2016,5,18,MT,0.0
16771,2016-05-09,2016,5,19,MT,0.0
16772,2016-05-16,2016,5,20,MT,0.0
16773,2016-05-23,2016,5,21,MT,255.5307
16774,2016-05-30,2016,5,22,MT,258.0421
16775,2016-06-06,2016,6,23,MT,258.8441
16776,2016-06-13,2016,6,24,MT,0.0
16777,2016-06-20,2016,6,25,MT,0.0
16778,2016-06-27,2016,6,26,MT,253.3421
16779,2016-07-04,2016,7,27,MT,231.6113
16780,2016-07-11,2016,7,28,MT,232.3067
16781,2016-07-18,2016,7,29,MT,253.4544
16782,2016-07-25,2016,7,30,MT,0.0
16783,2016-08-01,2016,8,31,MT,0.0
16784,2016-08-08,2016,8,32,MT,0.0
16785,2016-08-15,2016,8,33,MT,0.0
16786,2016-08-22,2016,8,34,MT,0.0
16787,2016-08-29,2016,8,35,MT,0.0
16788,2016-09-05,2016,9,36,MT,248.1568
16789,2016-09-12,2016,9,37,MT,213.0674
